id,name,year,code,url,slug,location,sgl_draw_url,sgl_pdf_url,indoor_outdoor,surface,series_id,start_dtm,finish_dtm,sgl_draw_qty,dbl_draw_qty,prize_money,prize_currency,country_code 
2012-6590,Sibiu,2012,6590,http://www.atpworldtour.com/en/scores/archive/sibiu/6590/2012/results,sibiu,Sibiu,http://www.atpworldtour.com/en/scores/archive/sibiu/6590/2012/draws,http://www.protennislive.com/posting/2012/6590/mds.pdf,Outdoor,Clay,ch,20120806,,32,32,30000,€,ROU
2012-841,San Marino,2012,841,http://www.atpworldtour.com/en/scores/archive/san-marino/841/2012/results,san-marino,San Marino,http://www.atpworldtour.com/en/scores/archive/san-marino/841/2012/draws,http://www.protennislive.com/posting/2012/841/mds.pdf,Outdoor,Clay,ch,20120806,,32,32,85000,€,SMR
2012-422,ATP Masters 1000 Cincinnati,2012,422,http://www.atpworldtour.com/en/scores/archive/cincinnati/422/2012/results,cincinnati,Cincinnati,http://www.atpworldtour.com/en/scores/archive/cincinnati/422/2012/draws,http://www.protennislive.com/posting/2012/422/mds.pdf,Outdoor,Hard,1000,20120812,,56,56,3433280,$,USA
2012-2120,Cordenons,2012,2120,http://www.atpworldtour.com/en/scores/archive/cordenons/2120/2012/results,cordenons,Cordenons,http://www.atpworldtour.com/en/scores/archive/cordenons/2120/2012/draws,http://www.protennislive.com/posting/2012/2120/mds.pdf,Outdoor,Clay,ch,20120813,,32,32,85000,€,ITA
2012-3967,Karshi,2012,3967,http://www.atpworldtour.com/en/scores/archive/karshi/3967/2012/results,karshi,Karshi,http://www.atpworldtour.com/en/scores/archive/karshi/3967/2012/draws,http://www.protennislive.com/posting/2012/3967/mds.pdf,Outdoor,Hard,ch,20120813,,32,32,50000,$,UZB
2012-6242,Winston-Salem,2012,6242,http://www.atpworldtour.com/en/scores/archive/winston-salem/6242/2012/results,winston-salem,Winston-Salem,http://www.atpworldtour.com/en/scores/archive/winston-salem/6242/2012/draws,http://www.protennislive.com/posting/2012/6242/mds.pdf,Outdoor,Hard,atp,20120819,,48,48,625000,$,USA
2012-783,Segovia,2012,783,http://www.atpworldtour.com/en/scores/archive/segovia/783/2012/results,segovia,Segovia,http://www.atpworldtour.com/en/scores/archive/segovia/783/2012/draws,http://www.protennislive.com/posting/2012/783/mds.pdf,Outdoor,Hard,ch,20120820,,32,32,42500,€,ESP
2012-3473,Como,2012,3473,http://www.atpworldtour.com/en/scores/archive/como/3473/2012/results,como,Como,http://www.atpworldtour.com/en/scores/archive/como/3473/2012/draws,http://www.protennislive.com/posting/2012/3473/mds.pdf,Outdoor,Clay,ch,20120827,,32,32,30000,€,ITA
2012-5047,Bangkok1,2012,5047,http://www.atpworldtour.com/en/scores/archive/bangkok/5047/2012/results,bangkok,Bangkok,http://www.atpworldtour.com/en/scores/archive/bangkok/5047/2012/draws,http://www.protennislive.com/posting/2012/5047/mds.pdf,Outdoor,Hard,ch,20120827,,32,32,50000,$,THA
2012-560,US Open,2012,560,http://www.atpworldtour.com/en/scores/archive/us-open/560/2012/results,us-open,New York,http://www.atpworldtour.com/en/scores/archive/us-open/560/2012/draws,http://www.protennislive.com/posting/2012/560/mds.pdf,Outdoor,Hard,gs,20120827,,128,128,11777000,$,USA
2012-6313,Shanghai1,2012,6313,http://www.atpworldtour.com/en/scores/archive/shanghai/6313/2012/results,shanghai,Shanghai,http://www.atpworldtour.com/en/scores/archive/shanghai/6313/2012/draws,http://www.protennislive.com/posting/2012/6313/mds.pdf,Outdoor,Hard,ch,20120903,,32,32,50000,$,CHN
2012-1763,Genova,2012,1763,http://www.atpworldtour.com/en/scores/archive/genova/1763/2012/results,genova,Genova,http://www.atpworldtour.com/en/scores/archive/genova/1763/2012/draws,http://www.protennislive.com/posting/2012/1763/mds.pdf,Outdoor,Clay,ch,20120904,,32,32,85000,€,ITA
2012-3626,Alphen aan den Rijn,2012,3626,http://www.atpworldtour.com/en/scores/archive/alphen-aan-den-rijn/3626/2012/results,alphen-aan-den-rijn,Alphen aan den Rijn,http://www.atpworldtour.com/en/scores/archive/alphen-aan-den-rijn/3626/2012/draws,http://www.protennislive.com/posting/2012/3626/mds.pdf,Outdoor,Clay,ch,20120904,,32,32,42500,€,NED
2012-6014,St. Remy,2012,6014,http://www.atpworldtour.com/en/scores/archive/st-remy/6014/2012/results,st-remy,St. Remy,http://www.atpworldtour.com/en/scores/archive/st-remy/6014/2012/draws,http://www.protennislive.com/posting/2012/6014/mds.pdf,Outdoor,Hard,ch,20120904,,32,32,42500,€,FRA
2012-696,Brasov,2012,696,http://www.atpworldtour.com/en/scores/archive/brasov/696/2012/results,brasov,Brasov,http://www.atpworldtour.com/en/scores/archive/brasov/696/2012/draws,http://www.protennislive.com/posting/2012/696/mds.pdf,Outdoor,Clay,ch,20120904,,32,32,30000,€,ROU
2012-1607,Banja Luka,2012,1607,http://www.atpworldtour.com/en/scores/archive/banja-luka/1607/2012/results,banja-luka,Banja Luka,http://www.atpworldtour.com/en/scores/archive/banja-luka/1607/2012/draws,http://www.protennislive.com/posting/2012/1607/mds.pdf,Outdoor,Clay,ch,20120910,,32,32,64000,€,BIH
2012-226,Istanbul,2012,226,http://www.atpworldtour.com/en/scores/archive/istanbul/226/2012/results,istanbul,Istanbul,http://www.atpworldtour.com/en/scores/archive/istanbul/226/2012/draws,http://www.protennislive.com/posting/2012/226/mds.pdf,Outdoor,Hard,ch,20120910,,32,32,75000,$,TUR
2012-3627,Todi,2012,3627,http://www.atpworldtour.com/en/scores/archive/todi/3627/2012/results,todi,Todi,http://www.atpworldtour.com/en/scores/archive/todi/3627/2012/draws,http://www.protennislive.com/posting/2012/3627/mds.pdf,Outdoor,Clay,ch,20120910,,32,32,30000,€,ITA
2012-3994,Cali,2012,3994,http://www.atpworldtour.com/en/scores/archive/cali/3994/2012/results,cali,Cali,http://www.atpworldtour.com/en/scores/archive/cali/3994/2012/draws,http://www.protennislive.com/posting/2012/3994/mds.pdf,Outdoor,Clay,ch,20120910,,32,32,75000,$,COL
2012-6305,Ningbo,2012,6305,http://www.atpworldtour.com/en/scores/archive/ningbo/6305/2012/results,ningbo,Ningbo,http://www.atpworldtour.com/en/scores/archive/ningbo/6305/2012/draws,http://www.protennislive.com/posting/2012/6305/mds.pdf,Outdoor,Hard,ch,20120910,,32,32,50000,$,CHN
2012-6592,Petange,2012,6592,http://www.atpworldtour.com/en/scores/archive/pentage/6592/2012/results,pentage,Pentage,http://www.atpworldtour.com/en/scores/archive/pentage/6592/2012/draws,http://www.protennislive.com/posting/2012/6592/mds.pdf,Indoor,Hard,ch,20120910,,32,32,64000,€,LUX
2012-784,Seville,2012,784,http://www.atpworldtour.com/en/scores/archive/seville/784/2012/results,seville,Seville,http://www.atpworldtour.com/en/scores/archive/seville/784/2012/draws,http://www.protennislive.com/posting/2012/784/mds.pdf,Outdoor,Clay,ch,20120910,,32,32,42500,€,ESP
2012-341,Metz,2012,341,http://www.atpworldtour.com/en/scores/archive/metz/341/2012/results,metz,Metz,http://www.atpworldtour.com/en/scores/archive/metz/341/2012/draws,http://www.protennislive.com/posting/2012/341/mds.pdf,Indoor,Hard,atp,20120917,,28,28,450000,€,FRA
2012-3628,Trnava,2012,3628,http://www.atpworldtour.com/en/scores/archive/trnava/3628/2012/results,trnava,Trnava,http://www.atpworldtour.com/en/scores/archive/trnava/3628/2012/draws,http://www.protennislive.com/posting/2012/3628/mds.pdf,Outdoor,Clay,ch,20120917,,32,32,64000,€,SVK
2012-3834,Izmir,2012,3834,http://www.atpworldtour.com/en/scores/archive/izmir/3834/2012/results,izmir,Izmir,http://www.atpworldtour.com/en/scores/archive/izmir/3834/2012/draws,http://www.protennislive.com/posting/2012/3834/mds.pdf,Outdoor,Hard,ch,20120917,,32,32,64000,€,TUR
2012-448,Szczecin,2012,448,http://www.atpworldtour.com/en/scores/archive/szczecin/448/2012/results,szczecin,Szczecin,http://www.atpworldtour.com/en/scores/archive/szczecin/448/2012/draws,http://www.protennislive.com/posting/2012/448/mds.pdf,Outdoor,Clay,ch,20120917,,32,32,106500,€,POL
2012-568,St. Petersburg,2012,568,http://www.atpworldtour.com/en/scores/archive/st-petersburg/568/2012/results,st-petersburg,St. Petersburg,http://www.atpworldtour.com/en/scores/archive/st-petersburg/568/2012/draws,http://www.protennislive.com/posting/2012/568/mds.pdf,Indoor,Hard,atp,20120917,,32,32,468350,$,RUS
2012-6307,Campinas,2012,6307,http://www.atpworldtour.com/en/scores/archive/campinas/6307/2012/results,campinas,Campinas,http://www.atpworldtour.com/en/scores/archive/campinas/6307/2012/draws,http://www.protennislive.com/posting/2012/6307/mds.pdf,Outdoor,Clay,ch,20120917,,32,32,50000,$,BRA
2012-1720,Bangkok,2012,1720,http://www.atpworldtour.com/en/scores/archive/bangkok/1720/2012/results,bangkok,Bangkok,http://www.atpworldtour.com/en/scores/archive/bangkok/1720/2012/draws,http://www.protennislive.com/posting/2012/1720/mds.pdf,Indoor,Hard,atp,20120924,,28,28,608500,$,THA
2012-2273,Orleans,2012,2273,http://www.atpworldtour.com/en/scores/archive/orleans/2273/2012/results,orleans,Orleans,http://www.atpworldtour.com/en/scores/archive/orleans/2273/2012/draws,http://www.protennislive.com/posting/2012/2273/mds.pdf,Indoor,Hard,ch,20120924,,32,32,106500,€,FRA
2012-6003,Kuala Lumpur,2012,6003,http://www.atpworldtour.com/en/scores/archive/kuala-lumpur/6003/2012/results,kuala-lumpur,Kuala Lumpur,http://www.atpworldtour.com/en/scores/archive/kuala-lumpur/6003/2012/draws,http://www.protennislive.com/posting/2012/6003/mds.pdf,Indoor,Hard,atp,20120924,,28,28,947750,$,MAS
2012-6050,Madrid,2012,6050,http://www.atpworldtour.com/en/scores/archive/madrid/6050/2012/results,madrid,Madrid,http://www.atpworldtour.com/en/scores/archive/madrid/6050/2012/draws,http://www.protennislive.com/posting/2012/6050/mds.pdf,Outdoor,Clay,ch,20120924,,32,32,42500,€,ESP
2012-6614,Lermontov,2012,6614,http://www.atpworldtour.com/en/scores/archive/lermontov/6614/2012/results,lermontov,Lermontov,http://www.atpworldtour.com/en/scores/archive/lermontov/6614/2012/draws,http://www.protennislive.com/posting/2012/6614/mds.pdf,Outdoor,Clay,ch,20120924,,32,32,50000,$,RUS
2012-329,Tokyo,2012,329,http://www.atpworldtour.com/en/scores/archive/tokyo/329/2012/results,tokyo,Tokyo,http://www.atpworldtour.com/en/scores/archive/tokyo/329/2012/draws,http://www.protennislive.com/posting/2012/329/mds.pdf,Outdoor,Hard,atp,20121001,,32,32,1407065,$,JPN
2012-3350,Mons,2012,3350,http://www.atpworldtour.com/en/scores/archive/mons/3350/2012/results,mons,Mons,http://www.atpworldtour.com/en/scores/archive/mons/3350/2012/draws,http://www.protennislive.com/posting/2012/3350/mds.pdf,Indoor,Hard,ch,20121001,,32,32,106500,€,BEL
2012-3351,Sacramento,2012,3351,http://www.atpworldtour.com/en/scores/archive/sacramento/3351/2012/results,sacramento,Sacramento,http://www.atpworldtour.com/en/scores/archive/sacramento/3351/2012/draws,http://www.protennislive.com/posting/2012/3351/mds.pdf,Outdoor,Hard,ch,20121001,,32,32,100000,$,USA
2012-589,Quito,2012,589,http://www.atpworldtour.com/en/scores/archive/quito/589/2012/results,quito,Quito,http://www.atpworldtour.com/en/scores/archive/quito/589/2012/draws,http://www.protennislive.com/posting/2012/589/mds.pdf,Outdoor,Clay,ch,20121001,,32,32,35000,$,ECU
2012-6616,Belem,2012,6616,http://www.atpworldtour.com/en/scores/archive/belem/6616/2012/results,belem,Belem,http://www.atpworldtour.com/en/scores/archive/belem/6616/2012/draws,http://www.protennislive.com/posting/2012/6616/mds.pdf,Outdoor,Hard,ch,20121001,,32,32,35000,$,BRA
2012-747,Beijing,2012,747,http://www.atpworldtour.com/en/scores/archive/beijing/747/2012/results,beijing,Beijing,http://www.atpworldtour.com/en/scores/archive/beijing/747/2012/draws,http://www.protennislive.com/posting/2012/747/mds.pdf,Outdoor,Hard,atp,20121001,,32,32,3441500,$,CHN
2012-5014,ATP Masters 1000 Shanghai,2012,5014,http://www.atpworldtour.com/en/scores/archive/shanghai/5014/2012/results,shanghai,Shanghai,http://www.atpworldtour.com/en/scores/archive/shanghai/5014/2012/draws,http://www.protennislive.com/posting/2012/5014/mds.pdf,Outdoor,Hard,1000,20121007,,56,56,5891600,$,CHN
2012-1768,Tiburon,2012,1768,http://www.atpworldtour.com/en/scores/archive/tiburon/1768/2012/results,tiburon,Tiburon,http://www.atpworldtour.com/en/scores/archive/tiburon/1768/2012/draws,http://www.protennislive.com/posting/2012/1768/mds.pdf,Outdoor,Hard,ch,20121008,,32,32,100000,$,USA
2012-3503,Rennes,2012,3503,http://www.atpworldtour.com/en/scores/archive/rennes/3503/2012/results,rennes,Rennes,http://www.atpworldtour.com/en/scores/archive/rennes/3503/2012/draws,http://www.protennislive.com/posting/2012/3503/mds.pdf,Indoor,Hard,ch,20121008,,32,32,42500,€,FRA
2012-4012,Tashkent,2012,4012,http://www.atpworldtour.com/en/scores/archive/tashkent/4012/2012/results,tashkent,Tashkent,http://www.atpworldtour.com/en/scores/archive/tashkent/4012/2012/draws,http://www.protennislive.com/posting/2012/4012/mds.pdf,Outdoor,Hard,ch,20121008,,32,32,125000,$,UZB
2012-6622,San Juan,2012,6622,http://www.atpworldtour.com/en/scores/archive/san-juan/6622/2012/results,san-juan,San Juan,http://www.atpworldtour.com/en/scores/archive/san-juan/6622/2012/draws,http://www.protennislive.com/posting/2012/6622/mds.pdf,Outdoor,Clay,ch,20121008,,32,32,35000,$,ARG
2012-337,Vienna,2012,337,http://www.atpworldtour.com/en/scores/archive/vienna/337/2012/results,vienna,Vienna,http://www.atpworldtour.com/en/scores/archive/vienna/337/2012/draws,http://www.protennislive.com/posting/2012/337/mds.pdf,Indoor,Hard,atp,20121015,,28,28,550000,€,AUT
2012-429,Stockholm,2012,429,http://www.atpworldtour.com/en/scores/archive/stockholm/429/2012/results,stockholm,Stockholm,http://www.atpworldtour.com/en/scores/archive/stockholm/429/2012/draws,http://www.protennislive.com/posting/2012/429/mds.pdf,Indoor,Hard,atp,20121015,,28,28,550000,€,SWE
2012-438,Moscow,2012,438,http://www.atpworldtour.com/en/scores/archive/moscow/438/2012/results,moscow,Moscow,http://www.atpworldtour.com/en/scores/archive/moscow/438/2012/draws,http://www.protennislive.com/posting/2012/438/mds.pdf,Indoor,Hard,atp,20121015,,28,28,742150,$,RUS
2012-6618,Rio de Janeiro,2012,6618,http://www.atpworldtour.com/en/scores/archive/rio-de-janeiro/6618/2012/results,rio-de-janeiro,Rio de Janeiro,http://www.atpworldtour.com/en/scores/archive/rio-de-janeiro/6618/2012/draws,http://www.protennislive.com/posting/2012/6618/mds.pdf,Outdoor,Clay,ch,20121015,,32,32,50000,$,BRA
2012-6624,Villa Allende,2012,6624,http://www.atpworldtour.com/en/scores/archive/villa-allende/6624/2012/results,villa-allende,Villa Allende,http://www.atpworldtour.com/en/scores/archive/villa-allende/6624/2012/draws,http://www.protennislive.com/posting/2012/6624/mds.pdf,Outdoor,Clay,ch,20121015,,32,32,50000,$,ARG
2012-573,Valencia,2012,573,http://www.atpworldtour.com/en/scores/archive/valencia/573/2012/results,valencia,Valencia,http://www.atpworldtour.com/en/scores/archive/valencia/573/2012/draws,http://www.protennislive.com/posting/2012/573/mds.pdf,Indoor,Hard,atp,20121021,,32,32,2086850,€,ESP
2012-328,Basel,2012,328,http://www.atpworldtour.com/en/scores/archive/basel/328/2012/results,basel,Basel,http://www.atpworldtour.com/en/scores/archive/basel/328/2012/draws,http://www.protennislive.com/posting/2012/328/mds.pdf,Indoor,Hard,atp,20121022,,32,32,1934300,€,SUI
2012-545,Seoul,2012,545,http://www.atpworldtour.com/en/scores/archive/seoul/545/2012/results,seoul,Seoul,http://www.atpworldtour.com/en/scores/archive/seoul/545/2012/draws,http://www.protennislive.com/posting/2012/545/mds.pdf,Outdoor,Hard,ch,20121022,,32,32,100000,$,KOR
2012-6620,Porto Alegre,2012,6620,http://www.atpworldtour.com/en/scores/archive/porto-alegre/6620/2012/results,porto-alegre,Porto Alegre,http://www.atpworldtour.com/en/scores/archive/porto-alegre/6620/2012/draws,http://www.protennislive.com/posting/2012/6620/mds.pdf,Outdoor,Clay,ch,20121022,,32,32,35000,$,BRA
2012-722,Buenos Aires,2012,722,http://www.atpworldtour.com/en/scores/archive/buenos-aires/722/2012/results,buenos-aires,Buenos Aires,http://www.atpworldtour.com/en/scores/archive/buenos-aires/722/2012/draws,http://www.protennislive.com/posting/2012/722/mds.pdf,Outdoor,Clay,ch,20121022,,32,32,75000,$,ARG
2012-252,Medellin,2012,252,http://www.atpworldtour.com/en/scores/archive/medellin/252/2012/results,medellin,Medellin,http://www.atpworldtour.com/en/scores/archive/medellin/252/2012/draws,http://www.protennislive.com/posting/2012/252/mds.pdf,Outdoor,Clay,ch,20121029,,32,32,50000,$,COL
2012-352,ATP Masters 1000 Paris,2012,352,http://www.atpworldtour.com/en/scores/archive/paris/352/2012/results,paris,Paris,http://www.atpworldtour.com/en/scores/archive/paris/352/2012/draws,http://www.protennislive.com/posting/2012/352/mds.pdf,Indoor,Hard,1000,20121029,,48,48,2950475,€,FRA
2012-471,Geneva,2012,471,http://www.atpworldtour.com/en/scores/archive/geneva/471/2012/results,geneva,Geneva,http://www.atpworldtour.com/en/scores/archive/geneva/471/2012/draws,http://www.protennislive.com/posting/2012/471/mds.pdf,Indoor,Hard,ch,20121029,,32,32,64000,€,SUI
2012-544,Montevideo,2012,544,http://www.atpworldtour.com/en/scores/archive/montevideo/544/2012/results,montevideo,Montevideo,http://www.atpworldtour.com/en/scores/archive/montevideo/544/2012/draws,http://www.protennislive.com/posting/2012/544/mds.pdf,Outdoor,Clay,ch,20121029,,32,32,50000,$,URU
2012-6055,Charlottesville,2012,6055,http://www.atpworldtour.com/en/scores/archive/charlottesville/6055/2012/results,charlottesville,Charlottesville,http://www.atpworldtour.com/en/scores/archive/charlottesville/6055/2012/draws,http://www.protennislive.com/posting/2012/6055/mds.pdf,Indoor,Hard,ch,20121029,,32,32,75000,$,USA
2012-83,Eckental,2012,83,http://www.atpworldtour.com/en/scores/archive/eckental/83/2012/results,eckental,Eckental,http://www.atpworldtour.com/en/scores/archive/eckental/83/2012/draws,http://www.protennislive.com/posting/2012/83/mds.pdf,Indoor,Carpet,ch,20121029,,32,32,30000,€,GER
2012-363,Knoxville,2012,363,http://www.atpworldtour.com/en/scores/archive/knoxville/363/2012/results,knoxville,Knoxville,http://www.atpworldtour.com/en/scores/archive/knoxville/363/2012/draws,http://www.protennislive.com/posting/2012/363/mds.pdf,Indoor,Hard,ch,20121105,,32,32,50000,$,USA
2012-444,Bratislava,2012,444,http://www.atpworldtour.com/en/scores/archive/bratislava/444/2012/results,bratislava,Bratislava,http://www.atpworldtour.com/en/scores/archive/bratislava/444/2012/draws,http://www.protennislive.com/posting/2012/444/mds.pdf,Indoor,Hard,ch,20121105,,32,32,85000,€,SVK
2012-543,Guayaquil,2012,543,http://www.atpworldtour.com/en/scores/archive/guayaquil/543/2012/results,guayaquil,Guayaquil,http://www.atpworldtour.com/en/scores/archive/guayaquil/543/2012/draws,http://www.protennislive.com/posting/2012/543/mds.pdf,Outdoor,Clay,ch,20121105,,32,32,50000,$,ECU
2012-605,ATP Finals,2012,605,http://www.atpworldtour.com/en/scores/archive/atp-finals/605/2012/results,atp-finals,London,http://www.atpworldtour.com/en/scores/archive/atp-finals/605/2012/draws,http://www.protennislive.com/posting/2012/605/mds.pdf,Indoor,Hard,atp,20121105,,8,8,5500000,$,GBR
